Class_Name,Area,Perimeter,Mean,Std_Dev,Max_Value,Min_Value,Contrast,Dissimilarity,Homogeneity,Energy
A01421.pgm,27.5,23.071067690849304,196.5886699507389,107.15878724788679,255,0,7308.045977011494,28.659003831417625,0.8876134780393767,0.7334882996487734
A01422.pgm,30.0,26.485281229019165,196.3095238095238,107.33824776428287,255,0,7860.1648351648355,30.824175824175825,0.8791227380560878,0.7279856926474808
A01423.pgm,30.5,25.071067690849304,193.9484126984127,108.81570865395045,255,0,7860.1648351648355,30.824175824175825,0.8791227380560878,0.7211865508021092
A01424.pgm,26.5,23.071067690849304,194.0521978021978,108.75226419572671,255,0,7803.0,30.599999999999998,0.8800018454156798,0.7216873651805361
A01425.pgm,28.5,25.071067690849304,193.9484126984127,108.81570865395045,255,0,7860.1648351648355,30.824175824175825,0.8791227380560878,0.7211865508021092
A01426.pgm,31.5,25.071067690849304,196.0536398467433,107.50185330385244,255,0,7589.1246684350135,29.76127320954907,0.8832909195024297,0.7294212680639298
A01427.pgm,24.0,21.656854152679443,195.07662835249042,108.11868155184554,255,0,7244.164456233422,28.408488063660478,0.8885958777068647,0.729414033667649
A01428.pgm,29.0,26.485281229019165,196.3095238095238,107.33824776428287,255,0,7860.1648351648355,30.824175824175825,0.8791227380560878,0.7279856926474808
A01429.pgm,30.5,25.071067690849304,195.80357142857142,107.66091273113952,255,0,8360.357142857141,32.785714285714285,0.871430548659657,0.7222724908373627
A01430.pgm,32.5,25.071067690849304,196.50412087912088,107.21325152097418,255,0,7988.785714285715,31.32857142857143,0.8771447464970056,0.7272733534320124
A01431.pgm,29.0,24.485281229019165,190.2880658436214,110.96805300453399,255,0,7595.51282051282,29.786324786324787,0.8831926795356808,0.7132101799648635
A01432.pgm,31.0,26.485281229019165,196.3095238095238,107.33824776428287,255,0,8038.804945054945,31.524725274725277,0.8763755275573625,0.7265587617967856
A01433.pgm,34.0,26.485281229019165,197.35632183908046,106.6599470237765,255,0,7761.604774535809,30.43766578249337,0.8806384404002121,0.7318479764574792
A01434.pgm,26.5,23.071067690849304,195.80357142857142,107.66091273113953,255,0,7225.0,28.333333333333332,0.8888905976071111,0.7318915868655372
A01435.pgm,29.0,24.485281229019165,194.48559670781893,108.48585084561691,255,0,7780.769230769231,30.512820512820515,0.8803437204999657,0.7233578399085102
A01436.pgm,30.5,25.071067690849304,194.0521978021978,108.7522641957267,255,0,8174.571428571429,32.05714285714286,0.8742876475783313,0.7186949624003162
A01437.pgm,30.0,24.485281229019165,192.52136752136752,109.674389743692,255,0,8092.0,31.73333333333333,0.8755574693199644,0.7150339330250203
A01438.pgm,29.0,26.485281229019165,193.08641975308643,109.33742060233521,255,0,7780.769230769231,30.512820512820515,0.8803437204999657,0.7193971957303094
A01439.pgm,31.0,26.485281229019165,194.82780612244898,108.27380349252503,255,0,7569.047619047618,29.68253968253968,0.8835996736836401,0.7262880496509354
A01440.pgm,24.5,23.071067690849304,193.52678571428572,109.07205677092459,255,0,7397.023809523809,29.007936507936506,0.8862451356453755,0.7240054926702957
A01441.pgm,25.0,21.656854152679443,195.4783163265306,107.86657735095771,255,0,7052.97619047619,27.658730158730158,0.8915360595688464,0.7323671647521935
A01442.pgm,27.5,23.071067690849304,194.28571428571428,108.60901604998978,255,0,7681.524725274725,30.123626373626372,0.881869948554813,0.7235921625328899
A01443.pgm,30.5,25.071067690849304,196.984126984127,106.90278807053498,255,0,7860.1648351648355,30.824175824175825,0.8791227380560879,0.729963200856397
A01444.pgm,35.0,26.485281229019165,194.33760683760684,108.57708926021867,255,0,8092.0,31.73333333333333,0.8755574693199644,0.7201722092485497
A01445.pgm,30.0,26.485281229019165,193.08641975308643,109.33742060233521,255,0,7780.769230769231,30.512820512820515,0.8803437204999657,0.7193971957303094
A01446.pgm,29.0,23.656854152679443,193.00137362637363,109.38839085139797,255,0,7988.785714285715,31.32857142857143,0.8771447464970056,0.717213997609742
A01447.pgm,27.0,24.485281229019165,191.25,110.41823898251593,255,0,7860.1648351648355,30.824175824175825,0.8791227380560878,0.713654095211824
A01448.pgm,26.5,23.071067690849304,194.42528735632183,108.52306626829962,255,0,7589.1246684350135,29.76127320954907,0.8832909195024297,0.7247400844610123
A01449.pgm,30.0,26.485281229019165,196.3095238095238,107.33824776428287,255,0,7860.1648351648355,30.824175824175825,0.8791227380560878,0.7279856926474808
A01450.pgm,31.5,25.071067690849304,193.85204081632654,108.87449967512383,255,0,7397.023809523809,29.007936507936506,0.8862451356453755,0.7249208260780157
A01451.pgm,34.5,27.899494767189026,195.1851851851852,108.05075523311805,255,0,7966.025641025641,31.23931623931624,0.8774947614642506,0.7238738230814812
A01452.pgm,28.0,23.656854152679443,192.6510989010989,109.59737365456907,255,0,7803.0,30.599999999999998,0.8800018454156799,0.7177402179118593
A01453.pgm,31.0,24.485281229019165,196.984126984127,106.90278807053498,255,0,7681.524725274725,30.123626373626372,0.8818699485548132,0.7313938089398796
A01454.pgm,33.0,26.485281229019165,195.97222222222223,107.55372975378687,255,0,7860.1648351648355,30.824175824175825,0.8791227380560878,0.7270027075901274
A01455.pgm,29.0,24.485281229019165,194.39039408866995,108.5445769196344,255,0,7141.954022988506,28.007662835249043,0.8901677171748454,0.7285371181054819
A01456.pgm,27.5,23.071067690849304,195.80357142857142,107.66091273113953,255,0,7988.785714285715,31.32857142857143,0.8771447464970057,0.7252276208479765
A01457.pgm,31.0,26.485281229019165,195.97222222222223,107.55372975378685,255,0,7860.1648351648355,30.824175824175825,0.8791227380560878,0.7270027075901274
A01458.pgm,34.0,26.485281229019165,196.984126984127,106.90278807053498,255,0,7860.1648351648355,30.824175824175825,0.8791227380560879,0.729963200856397
A01459.pgm,28.0,24.485281229019165,193.61111111111111,109.0209658169213,255,0,7899.333333333333,30.977777777777778,0.878520386717108,0.7196569827629731
A01460.pgm,30.0,26.485281229019165,195.97222222222223,107.55372975378687,255,0,7681.524725274725,30.123626373626372,0.881869948554813,0.7284391299171434
A01461.pgm,2.0,5.656854152679443,199.68253968253967,105.09962400017702,255,0,8217.445054945054,32.22527472527472,0.8736283170586373,0.735217396567131
A01462.pgm,27.5,23.071067690849304,192.52136752136752,109.674389743692,255,0,7899.333333333333,30.977777777777778,0.878520386717108,0.7165945987307197
A01463.pgm,32.0,26.485281229019165,196.984126984127,106.90278807053498,255,0,7860.1648351648355,30.824175824175825,0.8791227380560879,0.729963200856397
A01464.pgm,27.5,23.899494767189026,192.26190476190476,109.82780017650347,255,0,7860.1648351648355,30.824175824175825,0.8791227380560878,0.7164485429339228
